code,label
1,12時間未満
2,12時間以上24時間未満（1日間）
3,24時間以上72時間未満（3日間）
4,72時間以上168時間未満（1週間）
5,168時間以上336時間未満（2週間）
6,336時間以上672時間未満（4週間）
7,672時間以上（4週間以上）
