code,label
20604,久宝寺口
20605,近鉄八尾
20606,河内山本
20607,高安
20608,恩智
20609,法善寺
20610,堅下
20611,安堂
20612,河内国分
20613,大阪教育大前
20614,関屋
20615,二上
20616,近鉄下田
20617,五位堂
20618,築山
20619,大和高田
20620,松塚
20621,真菅
20622,大和八木
20623,耳成
20624,大福
20625,桜井
20626,大和朝倉
20627,長谷寺
20628,榛原
20629,室生口大野
20630,三本松
20699,赤目口(以東)
20701,服部川
20702,信貴山口
20801,大阪阿部野橋
20802,河堀口
20803,北田辺
20804,今川
20805,針中野
20806,矢田
20807,河内天美
20808,布忍
20809,高見ノ里
20810,河内松原
20811,恵我ノ荘
20812,高鷲
20813,藤井寺
20814,土師ノ里
20815,道明寺
20816,古市
20817,駒ケ谷
20818,上ノ太子
20819,二上山
20820,二上神社口
20821,当麻寺
20822,磐城
20823,尺土
20824,高田市
20825,浮孔
20826,坊城
20827,橿原神宮西口
20828,橿原神宮前
20901,柏原
20902,柏原南口
21001,喜志
21002,富田林
21003,富田林西口
21004,川西
21005,滝谷不動
21006,汐ノ宮
21007,河内長野
21101,新庄
21102,忍海
21103,近鉄御所
21201,岡寺
21202,飛鳥
21203,壺阪山
21204,市尾
21205,葛
21206,吉野口
21207,薬水
21208,福神
21209,大阿太
21210,下市口
21211,越部
21212,六田
21299,大和上市(以東)
21301,京都
21302,東寺
21303,十条
21304,上鳥羽口
21305,竹田
21306,伏見
21307,近鉄丹波橋
21308,桃山御陵前
21309,向島
21310,小倉
21311,伊勢田
21312,大久保
21313,久津川
21314,寺田
21315,富野荘
21316,新田辺
21317,興戸
21318,三山木
21319,近鉄宮津
21320,狛田
21321,新祝園
21322,木津川台
21323,山田川
21324,高の原
21325,平城
21401,尼ヶ辻
21402,西ノ京
21403,九条
21404,近鉄郡山
21405,筒井
21406,平端
21407,ﾌｧﾐﾘｰ公園前
21408,結崎
21409,石見
21410,田原本
21411,笠縫
21412,新ノ口
21413,畝傍御陵前
21414,八木西口
21501,二階堂
21502,前栽
21503,天理
21601,新王寺
21602,大輪田
21603,佐味田川
21604,池部
21605,箸尾
21606,但馬
21607,黒田
21608,西田原本
21701,生駒
21702,新石切
21703,吉田
21704,荒本
21705,長田
21801,難波
21802,今宮戎
21803,新今宮
21804,萩ノ茶屋
21805,天下茶屋
21806,岸里玉出
21807,粉浜
21808,住吉大社
21809,住ノ江
21810,七道
21811,堺
21812,湊
21813,石津川
21814,諏訪ノ森
21815,浜寺公園
21816,羽衣
21817,高石
21818,北助松
21819,松ノ浜
21820,泉大津
21821,忠岡
21822,春木
21823,和泉大宮
21824,岸和田
21825,蛸地蔵
21826,貝塚
21827,二色浜
21828,鶴原
21829,井原里
21830,泉佐野
21831,羽倉崎
21832,吉見ノ里
21833,岡田浦
21834,樽井
21835,尾崎
21836,鳥取ノ荘
21837,箱作
21838,淡輪
21839,みさき公園
21840,孝子
21841,紀ノ川
21842,和歌山市
21901,伽羅橋
21902,高師浜
22001,深日町
22002,深日港
22003,多奈川
22101,東松江
22102,中松江
22103,八幡前
22104,西ノ庄
22105,二里ヶ浜
22106,磯ノ浦
22107,加太
22201,久保町
22202,築地橋
22203,築港町
22204,和歌山港
22205,水軒
22301,りんくうタウン
22302,関西空港
22401,汐見橋
22402,芦原町
22403,木津川
22404,津守
22405,西天下茶屋
22406,帝塚山
22407,住吉東
22408,沢ノ町
22409,我孫子前
22410,浅香山
22411,堺東
22412,三国ヶ丘
22413,百舌鳥八幡
22414,中百舌鳥
22415,白鷺
22416,初芝
22417,萩原天神
22418,北野田
22419,狭山
22420,狭山遊園前
22421,金剛
22422,滝谷
22423,千代田
22424,河内長野
22425,三日市町
22426,美加の台
22427,千早口
22428,天見
22429,紀見峠
22430,林間田園都市
22431,御幸辻
22432,橋本
22433,紀伊清水
22434,学文路
22435,九度山
22436,高野下
22437,下古沢
22438,上古沢
22499,紀伊細川(以南)
22501,和歌山
22502,田中口
22503,日前宮
22504,神前
22505,竃山
22506,交通ｾﾝﾀｰ前
22507,岡崎前
22508,吉礼
22509,伊太祁曽
22510,山東
22511,大池遊園
22512,西山口
22513,甘露寺前
22514,貴志
22601,淀屋橋
22602,北浜
22603,天満橋
22604,京橋
22605,野江
22606,関目
22607,森小路
22608,千林
22609,滝井
22610,土居
22611,守口市
22612,西三荘
22613,門真市
22614,古川橋
22615,大和田
22616,萱島
22617,寝屋川市
22618,香里園
22619,光善寺
22620,枚方公園
22621,枚方市
22622,御殿山
22623,牧野
22624,樟葉
22625,橋本
22626,八幡市
22627,淀
22628,中書島
22629,伏見桃山
22630,丹波橋
22631,墨染
22632,藤森
22633,深草
22634,伏見稲荷
22635,鳥羽街道
22636,東福寺
22637,七条
22638,五条
22639,四条
22640,三条
22701,丸太町
22702,出町柳
22801,宮之阪
22802,星ケ丘
22803,村野
22804,郡津
22805,交野市
22806,河内森
22807,私市
22901,観月橋
22902,桃山南口
22903,六地蔵
22904,木幡
22905,宇治
22906,黄檗
22907,三室戸
23001,京阪山科
23002,四宮
23003,追分
23004,大谷
23005,上栄町
23006,浜大津
23101,石山寺
23102,唐橋前
23103,京阪石山
23104,粟津
23105,瓦ヶ浜
23106,中ノ庄
23107,膳所本町
23108,錦
23109,京阪膳所
23110,石場
23111,島ノ関
23112,三井寺
23113,別所
23114,皇子山
23115,近江神宮前
23116,南滋賀
23117,滋賀里
23118,穴太
23119,松ノ馬場
23120,坂本
23201,梅田
23202,中津
23203,十三
23204,神崎川
23205,園田
23206,塚口
23207,武庫之荘
23208,西宮北口
23209,夙川
23210,芦屋川
23211,岡本
23212,御影
23213,六甲
23214,王子公園
23215,春日野道
23216,三宮
23301,稲野
23302,新伊丹
23303,伊丹
23401,今津
23402,阪神国道
23403,門戸厄神
23404,甲東園
23405,仁川
23406,小林
23407,逆瀬川
23408,宝塚南口
23501,苦楽園口
23502,甲陽園
23601,三国
23602,庄内
23603,服部
23604,曽根
23605,岡町
23606,豊中
23607,蛍池
23608,石橋
23609,池田
23610,川西能勢口
23611,雲雀丘花屋敷
23612,山本
23613,中山
23614,売布神社
23615,清荒神
23616,宝塚
23701,桜井
23702,牧落
23703,箕面
23801,南方
23802,崇禅寺
23803,淡路
23804,上新庄
23805,相川
23806,正雀
23807,南茨木
23808,茨木市
23809,総持寺
23810,富田
23811,高槻市
23812,上牧
23813,水無瀬
23814,大山崎
23815,長岡天神
23816,西向日
23817,東向日
23818,桂
23819,西京極
23820,西院
23821,大宮
23822,烏丸
23823,河原町
23901,天神橋筋六丁目
23902,柴島
23903,下新庄
23904,吹田
23905,豊津
23906,関大前
23907,千里山
23908,南千里
23909,山田
23910,北千里
24001,上桂
24002,松尾
24003,嵐山
24101,梅田
24102,福島
24103,野田
24104,淀川
24105,姫島
24106,千船
24107,杭瀬
24108,大物
24109,尼崎
24110,出屋敷
24111,尼崎ｾﾝﾀｰﾌﾟｰﾙ前
24112,武庫川
24113,鳴尾
24114,甲子園
24115,久寿川
24116,今津
24117,西宮東口
24118,西宮
24119,香枦園
24120,打出
24121,芦屋
24122,深江
24123,青木
24124,魚崎
24125,住吉
24126,御影
24127,石屋川
24128,新在家
24129,大石
24130,西灘
24131,岩屋
24132,春日野道
24133,三宮
24134,元町
24201,西九条
24202,千鳥橋
24203,伝法
24204,福
24205,出来島
24301,武庫川
24302,東鳴尾
24303,洲先
24304,武庫川団地前
24401,鳥居本
24402,彦根
24403,彦根口
24404,高宮
24405,尼子
24406,豊郷
24407,愛知川
24408,五箇荘
24409,八日市
24410,長谷野
24411,大学前
24412,京セラ前
24413,桜川
24414,朝日大塚
24415,朝日野
24416,日野
24417,水口松尾
24418,水口
24419,水口石橋
24420,水口城南
24421,貴生川
24499,米原(以東)
24501,多賀大社前
24601,近江八幡
24602,武佐
24603,平田
24604,市辺
24605,太郎坊宮前
24606,新八日市
24701,出町柳
24702,元田中
24703,茶山
24704,一乗寺
24705,修学院
24706,宝ケ池
24707,三宅八幡
24708,八瀬遊園
24801,八幡前
24802,岩倉
24803,木野
24804,京都精華大
24805,二軒茶屋
24806,市原
24807,二ノ瀬
24808,貴船口
24809,鞍馬
24901,四条大宮
24902,西院
24903,三条口
24904,山ノ内
24905,蚕ノ社
24906,太秦
24907,帷子ノ辻
24908,有栖川
24909,車折
24910,鹿王院
24911,嵯峨駅前
