code,label
1,旧空港法に基づく第一種空港
2,旧空港法に基づく第二種空港
3,旧空港法に基づく第三種空港
4,自衛隊、米軍との共用飛行場
5,その他の共用飛行場
6,拠点空港（会社管理）
7,拠点空港（国管理空港）
8,拠点空港（特定地方管理空港）
9,地方管理空港
10,その他の空港
11,共用空港
