code,label
1,新住宅市街地開発事業
2,一団地の住宅施設
3,公的一般宅地開発事業 （公的主体による住宅・宅地開発事業で，1，2，4～7のいずれの手法にもよらないもの）
4,都市計画法による開発許可
5,旧住宅地造成事業に関する法律による許可
6,土地区画整理事業
7,その他，上記以外の事業手法
8,不明
