code,label
1,土石流危険渓流
2,土石流危険区域
3,土石流危険渓流主流路
4,土石流危険渓流氾濫開始点
5,急傾斜地崩壊危険箇所
6,急傾斜地崩壊危険区域
7,地すべり危険箇所
8,地すべり危険区域
9,地すべり氾濫区域
10,地すべり湛水域
11,雪崩危険箇所
