code,label
4129,長沼
4130,北野
4131,京王八王子
4151,多摩動物公園
4161,京王片倉
4162,山田
4163,めじろ台
4164,狭間
4165,高尾山口
4171,府中競馬正門前
4201,京王多摩川
4202,京王稲田堤
4203,京王よみうりランド
4204,稲城
4205,若葉台
4206,京王永山
4207,京王多摩センター
4208,京王堀之内
4209,南大沢
4210,多摩境
4301,神泉
4302,駒場東大前
4303,池ノ上
4304,新代田
4305,東松原
4306,永福町
4307,西永福
4308,浜田山
4309,高井戸
4310,富士見ヶ丘
4311,久我山
4312,三鷹台
4313,井の頭公園
4401,椎名町
4402,東長崎
4403,江古田
4404,桜台
4405,練馬
4406,中村橋
4407,富士見台
4408,練馬高野台
4409,石神井公園
4410,大泉学園
4411,保谷
4412,ひばりヶ丘
4413,東久留米
4414,清瀬
4415,秋津
4416,所沢
4417,西所沢
4418,小手指
4419,狭山ヶ丘
4420,武蔵藤沢
4421,稲荷山公園
4422,入間市
4423,仏子
4424,元加治
4425,飯能
4426,高麗
4427,武蔵横手
4428,東吾野
4429,吾野
4430,西吾野
4431,正丸
4432,芦ヶ久保
4433,横瀬
4434,西武秩父
4441,豊島園
4451,小竹向原
4452,新桜台
4461,下山口
4462,西武球場前
4501,西武新宿
4502,下落合
4503,中井
4504,新井薬師前
4505,沼袋
4506,野方
4507,都立家政
4508,鷺ノ宮
4509,下井草
4510,井荻
4511,上井草
4512,上石神井
4513,武蔵関
4514,東伏見
4515,西武柳沢
4516,田無
4517,花小金井
4518,小平
4519,久米川
4520,東村山
4521,航空公園
4522,新所沢
4523,入曽
4524,狭山市
4525,新狭山
4526,南大塚
4527,本川越
4531,遊園地西
4541,西武園
4601,萩山
4602,小川
4603,東大和市
4604,玉川上水
4605,武蔵砂川
4606,西武立川
4701,一橋学園
4702,青梅街道
4703,八坂
4704,武蔵大和
4705,西武遊園地
4711,鷹の台
4712,恋ヶ窪
4801,新小金井
4802,多磨
4803,白糸台
4804,競艇場前
4805,是政
4901,浅草
4902,業平橋
4903,曳舟
4904,東向島
4905,鐘ヶ淵
4906,堀切
4907,牛田
4908,小菅
4909,五反野
4910,梅島
4911,西新井
4912,竹ノ塚
4913,谷塚
4914,草加
4915,松原団地
4916,新田
4917,蒲生
4918,新越谷
4919,越谷
4920,北越谷
4921,大袋
4922,せんげん台
4923,武里
4924,一ノ割
4925,春日部
4926,北春日部
4927,姫宮
4928,東武動物公園
4929,和戸
4930,鷲宮
4931,花崎
4932,加須
4933,南羽生
4934,羽生
4941,亀戸水神
4942,東あずま
4943,小村井
4951,大師前
5001,杉戸高野台
5002,幸手
5003,南栗橋
5004,新古河
5005,柳生
5101,新船橋
5102,塚田
5103,馬込沢
5104,鎌ヶ谷
5105,六実
5106,高柳
5107,逆井
5108,増尾
5109,新柏
5110,豊四季
5111,初石
5112,江戸川台
5113,運河
5114,梅郷
5115,野田市
5116,愛宕
5117,清水公園
5118,七光台
5119,川間
5120,南桜井
5121,藤の牛島
5122,八木崎
5123,豊春
5124,東岩槻
5125,岩槻
5126,七里
5127,大和田
5128,大宮公園
5129,北大宮
5201,北池袋
5202,下板橋
5203,大山
5204,中板橋
5205,ときわ台
5206,上板橋
5207,東武練馬
5208,下赤塚
5209,成増
5210,和光市
5211,朝霞
5212,朝霞台
5213,志木
5214,柳瀬川
5215,みずほ台
5216,鶴瀬
5217,ふじみ野
5218,上福岡
5219,新河岸
5220,川越市
5221,霞ヶ関
5222,鶴ヶ島
5223,若葉
5224,坂戸
5225,北坂戸
5226,高坂
5227,東松山
5228,森林公園
5229,武蔵嵐山
5230,東武竹沢
5231,男衾
5232,鉢形
5233,玉淀
5234,つきのわ
5301,一本松
5302,西大家
5303,川角
5304,武州長瀬
5305,東毛呂
5306,武州唐沢
5401,京成上野
5403,新三河島
5404,町屋
5405,千住大橋
5406,京成関屋
5407,堀切菖蒲園
5408,お花茶屋
5409,青砥
5410,京成高砂
5411,京成小岩
5412,江戸川
5413,国府台
5414,市川真間
5415,菅野
5416,京成八幡
5417,鬼越
5418,京成中山
5419,東中山
5420,京成西船
5421,海神
5422,京成船橋
5423,大神宮下
5424,船橋競馬場
5425,谷津
5426,京成津田沼
5427,京成大久保
5428,実籾
5429,八千代台
5430,京成大和田
5431,勝田台
5432,志津
5433,ユーカリが丘
5434,京成臼井
5435,京成佐倉
5436,大佐倉
5437,京成酒々井
5438,宗吾参道
5439,公津の杜
5440,京成成田
5441,東成田
5442,芝山千代田
5451,押上
5452,京成曳舟
5453,八広
5454,四ツ木
5455,京成立石
5461,柴又
5462,京成金町
5501,京成幕張本郷
5502,京成幕張
5503,検見川
5504,京成稲毛
5505,みどり台
5506,西登戸
5507,新千葉
5508,京成千葉
5509,千葉中央
5601,新津田沼
5602,前原
5603,薬園台
5604,習志野
5605,北習志野
5606,高根木戸
5607,高根公団
5608,滝不動
5609,三咲
5610,二和向台
5611,鎌ヶ谷大仏
5612,初富
5613,新鎌ヶ谷
5614,北初富
5615,くぬぎ山
5616,元山
5617,五香
5618,常盤平
5619,八柱
5620,みのり台
5621,松戸新田
5622,上本郷
5701,平沼橋
5702,西横浜
5703,天王町
5704,星川
5705,和田町
5706,上星川
5707,西谷
5708,鶴ヶ峰
5709,二俣川
5710,希望ヶ丘
5711,三ツ境
5712,瀬谷
5713,相模大塚
5714,さがみ野
5715,かしわ台
5721,南万騎が原
5722,緑園都市
5723,弥生台
5724,いずみ野
5725,いずみ中央
5726,ゆめが丘
5801,石上
5802,柳小路
5803,鵠沼
5804,湘南海岸公園
5805,江ノ島
5806,腰越
5807,鎌倉高校前
5808,七里ヶ浜
5809,稲村ヶ崎
5810,極楽寺
5811,長谷
5812,由比ヶ浜
5813,和田塚
5901,箱根板橋
5902,風祭
5903,入生田
5904,箱根湯本
5905,塔ノ沢
5906,大平台
5907,宮ノ下
5908,小涌谷
5909,彫刻の森
5910,強羅
6001,緑町
6002,井細田
6003,五百羅漢
6004,穴部
6005,飯田岡
6006,相模沼田
6007,岩原
6008,塚原
6009,和田河原
6010,富士フイルム前
6011,大雄山
6101,上熊谷
6102,石原
6103,大麻生
6104,明戸
6105,武川
6106,永田
6107,小前田
6108,桜沢
6109,波久礼
6110,樋口
6111,野上
6112,長瀞
6113,上長瀞
6114,親鼻
6115,皆野
6116,和銅黒谷
6117,大野原
6118,秩父
6119,御花畑
6120,影森
6121,浦山口
6122,武州中川
6123,武州日野
6124,白久
6125,三峰口
6126,ひろせ野鳥の森
6201,西羽生
6202,新郷
6203,武州荒木
6204,東行田
6205,行田市
6206,持田
6301,幸谷
6302,小金城趾
6303,鰭ヶ崎
6304,平和台
6305,流山
6401,仲ノ町
6402,観音
6403,本銚子
6404,笠上黒生
6405,西海鹿島
6406,海鹿島
6407,君ヶ浜
6408,犬吠
6409,外川
6501,上総村上
6502,海士有木
6503,上総三又
6504,上総山田
6505,光風台
6506,馬立
6507,上総牛久
6508,上総川間
6509,上総鶴舞
6510,上総久保
6511,高滝
6512,里見
6513,飯給
6514,月崎
6515,上総大久保
6516,養老渓谷
6517,上総中野
6601,西大原
6602,上総東
6603,新田野
6604,国吉
6605,上総中川
6606,大多喜
6607,小谷松
6608,東総元
6609,久我原
6610,総元
6611,西畑
6612,城見ヶ丘
6701,西取手
6702,寺原
6703,新取手
6704,稲戸井
6705,戸頭
6706,南守谷
6707,守谷
6708,新守谷
6709,小絹
6710,水海道
6711,北水海道
6712,中妻
6713,三妻
6714,南石下
6715,石下
6716,玉村
6717,宗道
6718,下妻
6719,大宝
6720,騰波ノ江
6721,入地
6722,竜ヶ崎
6901,鹿島サッカースタジアム
6902,荒野台
6903,長者ヶ浜潮騒ﾊﾏﾅｽ公園前
6904,鹿島大野
6905,鹿島灘
7001,表参道
7002,外苑前
7003,青山一丁目
7004,赤坂見附
7005,溜池山王
7006,虎ノ門
7007,銀座
7008,京橋
7009,日本橋
7010,三越前
7011,末広町
7012,上野広小路
7013,稲荷町
7014,田原町
7101,新大塚
7102,茗荷谷
7103,後楽園
7104,本郷三丁目
7105,淡路町
7106,大手町
7107,霞ヶ関
7108,国会議事堂前
7109,四谷三丁目
7110,新宿御苑前
7111,新宿三丁目
7112,西新宿
7113,中野坂上
7114,新中野
7115,東高円寺
7116,新高円寺
7117,南阿佐ヶ谷
7118,中野新橋
7119,中野富士見町
7120,方南町
7201,広尾
7202,六本木
7203,神谷町
7204,日比谷
7205,東銀座
7206,築地
7208,茅場町
7209,人形町
7210,小伝馬町
7211,仲御徒町
7212,入谷
7213,三ノ輪
7301,落合
7302,早稲田
7303,神楽坂
7304,九段下
7305,竹橋
7306,門前仲町
7307,木場
7308,東陽町
7309,南砂町
7310,西葛西
7311,葛西
7312,浦安
7313,南行徳
7314,行徳
7315,原木中山
7316,妙典
7401,代々木公園
7402,明治神宮前
7403,乃木坂
7404,赤坂
7405,二重橋前
7406,新御茶ノ水
7407,湯島
7408,根津
7409,千駄木
7410,北綾瀬
7501,地下鉄成増
