code,label
1,シラス・ボラ・コラ・赤ホヤ・花崗岩風化土
2,赤ホヤ・シラス・花崗岩風化土
3,赤ホヤ
4,赤ホヤ・花崗岩風化土
5,花崗岩風化土
6,ヨナ・赤ホヤ・花崗岩風化土・シラス
7,富士マサ
8,赤ホヤ・ヨナ
