code,label
8101030082,早苗別川
8101030493,早苗別川放水路
8101030494,筋違川
8101030083,東二号川
8101030084,裏の沢川
8101030085,旧夕張川
8101030086,長追川
8101030087,新長追川
8101030088,馬追運河
8101030089,零号川
8101030090,東四線川
8101030091,山根川
8101030092,富志戸川
8101030093,長沼炭山川
8101030094,輪厚川
8101030095,十線川
8101030096,中の沢川
8101030097,島松川
8101030098,音江別川
8101030099,柏木川
8101030100,ルルマップ川
8101030101,仁井別川
8101030102,南六号川
8101030103,南九号川
8101030495,ウレロッチ川
8101030104,漁川
8101030105,茂漁川
8101030106,イチャンコッペ川
8101030107,モイチャン川
8101030108,ラルマナイ川
8101030109,漁太川
8101030110,嶮渕川
8101030111,シーケヌフチ川
8101030112,長都川
8101030113,ユカンボシ川
8101030114,祝梅川
8101030115,梅川
8101030116,ママチ川
8101030117,新ママチ川
8101030118,内別川
8101030119,夕張川
8101030120,豊幌川
8101030121,幌向川
8101030122,清真布川
8101030123,加茂川
8101030124,佐々木の沢川
8101030125,最上川
8101030126,由良川
8101030127,鈴木の沢川
8101030128,利根別川
8101030129,旧幾春別川
8101030130,南利根別川
8101030131,東利根別川
8101030132,東川
8101030133,ポントネ川
8101030134,高木川
8101030135,志文川
8101030136,茂世丑川
8101030137,千代谷川
8101030138,板東川
8101030139,上幌川
8101030140,二の沢川
8101030141,上幌一の沢川
8101030142,茂世丑保真川
8101030143,苗川
8101030144,美流渡一の沢川
8101030145,マップ川
8101030146,毛陽川
8101030147,シコロ沢川
8101030148,界川
8101030149,ポンポロムイ川
8101030150,栗丘川
8101030151,ハサンベツ川
8101030152,雨煙別川
8101030153,ポンウエンベツ川
8101030154,王子川
8101030155,昭和川
8101030156,長谷川の沢川
8101030157,中の沢川
8101030158,富士川
8101030159,ヤリキレナイ川
8101030160,由仁川
8101030161,古山川
8101030496,馬来内川
8101030162,旧阿野呂川
8101030163,阿野呂川
8101030164,ポンアノロ川
8101030165,富野川
8101030166,エキモアンルル川
8101030167,流の沢川
8101030168,クオーベツ川
8101030169,ホルカクルキ川
8101030170,滝沢川
8101030171,ペンケマヤ川
8101030172,志幌加別川
8101030173,清水沢川
8101030174,ポンポロカベツ川
8101030175,遠幌加別川
8101030176,パンケモユーパロ川
8101030177,ペンケモユーパロ川
8101030497,カネオペツガワ
8101030498,白金川
8101030178,パンケホロカユーパロ川
8101030179,旧幌向川
8101030180,ダルミ川
8101030181,中幌向川
8101030182,幾春別川
8101030195,旧美唄川
8101030196,大願川
8101030197,第一幹川
8101030198,二号川
8101030199,第二幹川
8101030200,ビバイイクシュンベツ川
8101030201,ゴクドウ川
8101030183,一号川
8101030184,市来知川
8101030185,志文三の沢川
8101030186,野々沢川
8101030187,三笠幌内川
8101030188,抜羽の沢川
8101030189,弥生盤の沢川
8101030190,奔別川
8101030191,上一の沢川
8101030192,桂沢盤の沢川
8101030193,菊面沢川
8101030194,熊追沢川
8101030202,須部都川
8101030203,赤川
8101030204,支赤川
8101030205,農場川
8101030206,北農沢川
8101030207,モロワ川
8101030208,中小屋川
8101030209,美唄川
8101030210,落合川
8101030211,美唄滝の沢川
8101030212,我路沢川
8101030213,東美唄川
8101030214,北一の沢川
8101030215,産化美唄川
8101030216,奔美唄川
8101030217,新川
8101030499,十一号川
8101030218,札比内川
8101030219,支札比内川
8101030220,トレシップタウシナイ川
8101030221,ホリタスナイ川
8101030222,札比内川放水路
8101030223,晩生内川
8101030224,札的内川
8101030225,晩東川
8101030226,支札的内川
8101030227,奈井江川
8101030228,茶志内川
8101030229,十四号川
8101030230,浦臼内川
8101030231,黄臼内川
8101030232,滝田川
8101030233,庄野川
8101030234,支黄臼内川
8101030235,藤戸の沢川
8101030236,豊沼奈江川
8101030501,旧奈江豊平川
8101030237,於札内川
8101030238,樺戸境川
8101030239,二本松川
8101030240,支二本松川
8101030241,越中川
8101030242,奈江豊平川
8101030500,南５号川
8101030243,樺戸川
8101030244,高田五号線川
8101030245,パンケ歌志内川
8101030246,西山沢川
8101030503,ペンケスナ川
8101030247,ペンケ歌志内川
8101030248,北光一の沢川
8101030502,パンケ歌志内川分水路
8101030249,歌志内中の沢川
8101030250,空知川
8101030504,石山川
8101030251,幌倉川
8101030252,ハクシュオモナイ川
8101030253,吉の川
8101030254,赤間沢川
8101030255,ペンケキュプシュナイ川
8101030256,パンケ幌内川
8101030257,高根川
8101030258,辺渓川
8101030259,中の沢川
8101030260,盤の沢川
8101030261,芦別川
8101030262,六線沢川
8101030263,キムン芦別川
8101030264,キムン支水路
8101030265,栄山川
8101030266,惣芦別川
8101030267,芦別水路
8101030268,野花南川
8101030269,矢野沢川
8101030270,奈江川
