code,label
知床回,知床半島緑の回廊
大日回,大雪・日高緑の回廊
支無回,支笏・無意根緑の回廊
奥　羽,奥羽山脈緑の回廊
三国線,緑の回廊三国線
秩父緑,秩父山地緑の回廊
回廊雨,緑の回廊雨飾・戸隠
大隅回,大隅半島緑の回廊
越後線,緑の回廊越後線
日光線,緑の回廊日光線
北上回,北上高地緑の回廊
白神回,白神八甲田緑の回廊
白山回,白山山系緑の回廊
回廊八,緑の回廊八ヶ岳
丹沢緑,丹沢緑の回廊
富士緑,富士山緑の回廊
四国回,四国山地緑の回廊
鳥海朝日回,鳥海朝日・飯豊吾妻緑の回廊
越美回,越美山地緑の回廊
日光・那須,日光・那須塩原緑の回廊
太平回,八幡平太平山緑の回廊
綾川回,綾川上流緑の回廊
会津山,会津山地緑の回廊
東中国,東中国山地緑の回廊
日吾緑,日光・吾妻山地緑の回廊
