code,label
1,田
2,その他の農用地
3,-
4,-
5,森林
6,荒地
7,建物用地
8,-
9,幹線交通用地
A,その他の用地
B,河川地及び湖沼
C,-
D,-
E,海浜
F,海水域
G,ゴルフ場
