code,label
1,国土交通省（各地方整備局、北海道開発局含む）
2,沖縄開発庁
3,農林水産省（各地方農政局含む）
4,都道府県
5,市区町村
6,水資源開発公団
7,その他の公共企業体
8,土地改良区
9,利水組合・用水組合
10,電力会社・電源開発株式会社
11,その他の企業
12,個人
13,その他
