code,label
1,「公共用飛行場周辺における航空機騒音による障害の防止等に関する法律」に基づく特定飛行場で、かつ周辺整備空港に指定されている場合
2,周辺整備空港に指定されていない特定飛行場
3,特定飛行場以外
9,NA
999,NA
