id,name,code,description,type,codelist
L03-b-c,メッシュコード,L03b_c_001,3次メッシュ 1/10細分区画コード10桁×100+左下を00とし附番したコード,文字型（12桁）,FALSE
L03-b-c,土地利用種別,L03b_c_002,当該メッシュにおける土地利用種別。,"コードリスト「土地利用種別」
											・都市地域：
											土地利用種別(平成21、26、28年度）
											・都市地域外：
											土地利用種別(平成21、26、28年度）",TRUE
L03-b-c,衛星写真撮影年月日,L03b_c_003,当該メッシュ土地利用種別を判読した衛星写真の撮影年月日,西暦年4桁、月2桁、日2桁で表す数字8文字,FALSE
L03-b-c,都市地域範囲,L03b_c_004,都市地域、都市地域外区分,都市地域=1都市地域外=0,FALSE
