name,code,description,type,codelist
寄港地_都道府県,S10a_110,NA,NA,NA
寄港地_港湾名,S10a_111,NA,NA,NA
到着港_都道府県,S10a_112,NA,NA,NA
到着港_港湾名,S10a_113,NA,NA,NA
船種,S10a_114,NA,NA,NA
航行距離,S10a_115,NA,NA,NA
総トン,S10a_116,NA,NA,NA
積載可能貨物量_トラック,S10a_117,NA,NA,NA
積載可能貨物量_シャーシ,S10a_118,NA,NA,NA
積載可能貨物量_トレーラー,S10a_119,NA,NA,NA
積載可能貨物量_中型車,S10a_120,NA,NA,NA
積載可能貨物量_乗用車,S10a_121,NA,NA,NA
積載可能貨物量_コンテナ,S10a_122,NA,NA,NA
積載可能貨物量_その他,S10a_123,NA,NA,NA
積載可能貨物量_化成品,S10a_124,NA,NA,NA
運搬可能旅客数,S10a_125,NA,NA,NA
頻度,S10a_126,NA,NA,NA
