id,name,code,description,type,codelist
A15,鳥獣保護区名,A15_001,鳥獣保護区の名称,文字列型（CharacterString）,FALSE
A15,都道府県コード,A15_002,鳥獣保護区が属する都道府県の都道府県コ－ド（2 桁）,コードリスト「都道府県コード」,TRUE
A15,指定機関：指定機関コード,A15_003,国指定及び県指定の区分1：国指定　2：県指定,コードリスト「指定機関コード」,TRUE
A15,保護区分：保護区分コード,A15_004,鳥獣保護区と特別保護区域，休猟区の区別1：鳥獣保護区　2：特別保護地区　3：休猟区　4：特例休猟区,コードリスト「保護区分コード」,TRUE
A15,指定日,A15_005,鳥獣保護区が指定された年月日,時間型（TM_Instant）,FALSE
A15,解除日,A15_006,鳥獣保護区の指定が解除される年月日,時間型（TM_Instant）,FALSE
