id,name,code,description,type,codelist
L03-b-u,土地利用種別,NA,当該メッシュにおける土地利用種別,コードリスト「土地利用種別」,TRUE
L03-b-u,衛星写真撮影年月日（平成28年度）,NA,当該メッシュ土地利用種別を判読した衛星写真の撮影年月日,西暦年4桁、月2桁、日2桁で表す数字8文字,FALSE
