id,name,code,description,type,codelist
A21,都道府県コード,NA,都道府県を一意に識別するために付された番号,コードリスト「都道府県コード」,TRUE
A21,支庁区分コード,NA,支庁区域を一意に識別するために付された番号,コードリスト「支庁区分コード」,TRUE
