id,name,code,description,type,codelist
W07,水系域コード,NA,該当流域界における河川コード表の河川コードの上位6桁の番号ただし、整備データが存在しない場合は、「県コード」+”0000”,"整数型（Integer）
											「水系域コード種別」",FALSE
W07,河川コード,NA,流域界が内包する河川の河川コード１級河川、２級河川、準用河川、普通河川に該当する個別の河川を一意に特定するために付与された10桁の番号（該当流域界の河川コード表に示される河川コード）。※整備データが存在しない場合は、「県コード」+”00000000”,整数型（Integer）「河川コード種別」,FALSE
W07,水系名,NA,水系の名称水系域コードが「0000」以外の場合は、対応する名称とする。「0000」の場合は管内図等の資料から分かる場合はその名称、不明の場合は「名称不明」,文字列型（CharacterString）,FALSE
W07,河川名,NA,管内図に示される河川名、不明の場合は「名称不明」。,文字列型（CharacterString）,FALSE
W07,単位流域コード,NA,同一水系域の流域界を区別するための1から始まる河川流路の下流側から付番した通し番号,整数型（Integer）,FALSE
